time,open,high,low,close
2026-06-23 01:00:00,4198.89846,4199.74964,4172.05557,4185.41544
2026-06-23 02:00:00,4184.84029,4190.41234,4174.94238,4190.07087
2026-06-23 03:00:00,4189.20597,4192.1995,4178.33117,4182.61446
2026-06-23 04:00:00,4182.64603,4192.52054,4182.64603,4190.89199
2026-06-23 05:00:00,4190.94433,4192.87212,4184.62569,4191.73515
2026-06-23 06:00:00,4190.82929,4194.279,4188.22541,4191.78368
2026-06-23 07:00:00,4192.03092,4192.03092,4191.11484,4191.71305
2026-06-23 08:00:00,4191.61903,4194.45493,4188.48002,4190.22735
2026-06-23 09:00:00,4189.6501,4195.10073,4187.95544,4189.17623
2026-06-23 10:00:00,4189.13162,4194.9828,4178.85499,4193.44278
2026-06-23 11:00:00,4193.11026,4195.86288,4151.10004,4161.46108
2026-06-23 12:00:00,4161.0084,4163.56001,4148.18684,4149.14398
2026-06-23 13:00:00,4151.24322,4151.24322,4131.26461,4143.99242
2026-06-23 14:00:00,4143.41341,4146.45271,4121.21679,4123.33723
2026-06-23 15:00:00,4126.05721,4137.01804,4116.10761,4121.41981
2026-06-23 16:00:00,4120.67585,4127.28548,4109.60594,4115.71742
2026-06-23 17:00:00,4116.51058,4126.99321,4097.85682,4099.01496
2026-06-23 18:00:00,4099.25886,4110.65894,4092.15534,4103.62106
2026-06-23 19:00:00,4103.99602,4120.14338,4103.57421,4119.27617
2026-06-23 20:00:00,4119.45816,4132.2314,4112.42872,4120.41927
2026-06-23 21:00:00,4120.54946,4130.6952,4117.59862,4126.119
2026-06-23 22:00:00,4125.04993,4127.14839,4112.51851,4114.5209
2026-06-23 23:00:00,4115.43922,4139.41551,4105.49574,4137.04835
2026-06-24 00:00:00,4135.71605,4141.81577,4123.03125,4128.97396
2026-06-24 01:00:00,4128.51723,4140.95822,4123.49469,4138.3514
2026-06-24 02:00:00,4138.24906,4143.01694,4131.71921,4132.71109
2026-06-24 03:00:00,4132.6601,4140.44386,4127.96698,4129.08504
2026-06-24 04:00:00,4129.03891,4131.14394,4113.36432,4117.26375
2026-06-24 05:00:00,4116.7778,4125.07219,4113.74299,4113.91042
2026-06-24 06:00:00,4114.16871,4114.92002,4107.78837,4110.44546
2026-06-24 07:00:00,4109.93157,4111.0518,4109.93157,4110.42187
2026-06-24 08:00:00,4110.33453,4114.71835,4098.02475,4106.25173
2026-06-24 09:00:00,4106.32126,4106.32126,4081.96587,4099.12637
2026-06-24 10:00:00,4099.83445,4112.51851,4093.64613,4094.3685
2026-06-24 11:00:00,4095.32367,4101.04987,4067.52085,4089.18575
2026-06-24 12:00:00,4088.75168,4094.66874,4054.49238,4064.34621
2026-06-24 13:00:00,4065.20962,4070.09586,4050.56143,4062.60218
2026-06-24 14:00:00,4062.6361,4066.69378,4055.47895,4066.55553
2026-06-24 15:00:00,4066.03423,4085.1342,4060.91039,4076.52329
2026-06-24 16:00:00,4076.50098,4096.68169,4072.36169,4086.24091
2026-06-24 17:00:00,4086.7437,4090.67227,4074.48152,4075.68845
2026-06-24 18:00:00,4075.42834,4087.80607,4073.17633,4076.95117
